route_id,service_id,trip_id,trip_headsign
jaipur-r2,daily,jaipur-2d1-t1,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t2,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t3,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t4,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t5,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t6,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t7,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t8,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t9,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t10,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t11,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t12,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t13,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t14,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t15,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t16,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t17,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t18,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t19,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t20,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t21,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t22,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t23,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t24,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t25,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t26,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t27,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t28,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t29,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t30,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t31,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t32,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t33,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t34,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t35,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t36,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t37,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t38,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t39,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t40,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t41,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t42,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t43,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t44,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t45,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t46,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t47,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t48,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t49,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t50,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t51,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t52,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t53,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t54,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t55,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t56,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t57,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t58,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t59,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t60,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t61,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t62,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t63,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t64,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t65,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t66,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t67,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t68,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t69,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t70,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t71,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t72,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t73,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t74,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t75,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t76,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t77,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t78,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t79,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t80,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t81,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t82,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t83,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t84,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t85,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t86,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t87,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t88,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t89,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t90,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t91,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t92,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t93,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t94,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t95,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t96,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t97,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t98,Pink Line (Badi Chaupar --> Mansarovar)
jaipur-r2,daily,jaipur-2d1-t99,Pink Line (Badi Chaupar --> Mansarovar)
