route_id,service_id,trip_id,trip_headsign
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d1-t4,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d1-t5,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d0-t1,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d0-t2,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d0-t3,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d0-t4,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d0-t5,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d1-t1,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d1-t2,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d1-t3,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d1-t4,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r23,daily,faridabad-faridabad-ci-r23-23d1-t5,427: Nizamuddin Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d0-t1,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d0-t2,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d0-t3,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d0-t4,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d0-t5,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d1-t1,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d1-t2,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d1-t3,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d1-t4,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r24,daily,faridabad-faridabad-ci-r24-24d1-t5,34: Noida Sector 37 -> Mehrauli
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d0-t1,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d0-t2,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d0-t3,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d0-t4,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d0-t5,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d1-t1,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d1-t2,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d1-t3,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d1-t4,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r25,daily,faridabad-faridabad-ci-r25-25d1-t5,680: Ambedkar Nagar Sector 4 -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d0-t1,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d0-t2,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d0-t3,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d0-t4,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d0-t5,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d1-t1,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d1-t2,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d1-t3,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d1-t4,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r26,daily,faridabad-faridabad-ci-r26-26d1-t5,540: Tara Apartment -> Kendriya Terminal
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d0-t1,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d0-t2,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d0-t3,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d0-t4,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d0-t5,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d1-t1,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d1-t2,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d1-t3,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d1-t4,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r27,daily,faridabad-faridabad-ci-r27-27d1-t5,480: Kendriya Terminal -> DDA Flats Kalkaji
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d0-t1,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d0-t2,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d0-t3,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d0-t4,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d0-t5,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d1-t1,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d1-t2,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d1-t3,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d1-t4,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r28,daily,faridabad-faridabad-ci-r28-28d1-t5,419: Ambedkar Nagar Terminal -> Old Delhi Railway Station
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d0-t1,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d0-t2,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d0-t3,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d0-t4,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d0-t5,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d1-t1,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d1-t2,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d1-t3,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d1-t4,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r29,daily,faridabad-faridabad-ci-r29-29d1-t5,425: Old Delhi Railway Station -> Hamdard Nagar
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d0-t1,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d0-t2,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d0-t3,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d0-t4,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d0-t5,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d1-t1,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d1-t2,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d1-t3,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d1-t4,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r30,daily,faridabad-faridabad-ci-r30-30d1-t5,423: Mori Gate Terminal -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d0-t1,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d0-t2,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d0-t3,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d0-t4,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d0-t5,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d1-t1,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d1-t2,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d1-t3,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d1-t4,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r31,daily,faridabad-faridabad-ci-r31-31d1-t5,419: Old Delhi Railway Station -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d0-t1,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d0-t2,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d0-t3,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d0-t4,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d0-t5,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d1-t1,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d1-t2,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d1-t3,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d1-t4,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r32,daily,faridabad-faridabad-ci-r32-32d1-t5,544: Badarpur Border -> RK Puram Sector 1
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d0-t1,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d0-t2,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d0-t3,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d0-t4,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d0-t5,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d1-t1,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d1-t2,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d1-t3,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d1-t4,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r33,daily,faridabad-faridabad-ci-r33-33d1-t5,522: Ambedkar Nagar Terminal -> Indrapuri (Krishi Kunj)
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d0-t1,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d0-t2,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d0-t3,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d0-t4,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d0-t5,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d1-t1,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d1-t2,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d1-t3,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d1-t4,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r34,daily,faridabad-faridabad-ci-r34-34d1-t5,522SPL: -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d0-t1,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d0-t2,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d0-t3,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d0-t4,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d0-t5,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d1-t1,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d1-t2,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d1-t3,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d1-t4,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r35,daily,faridabad-faridabad-ci-r35-35d1-t5,521: Karampura Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d0-t1,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d0-t2,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d0-t3,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d0-t4,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d0-t5,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d1-t1,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d1-t2,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d1-t3,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d1-t4,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r36,daily,faridabad-faridabad-ci-r36-36d1-t5,423: Ambedkar Nagar Terminal -> Mori Gate Terminal
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d0-t1,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d0-t2,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d0-t3,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d0-t4,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d0-t5,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d1-t1,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d1-t2,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d1-t3,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d1-t4,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r37,daily,faridabad-faridabad-ci-r37-37d1-t5,F-404: Moolchand Metro Station => Devli Gaon
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d0-t1,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d0-t2,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d0-t3,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d0-t4,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d0-t5,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d1-t1,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d1-t2,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d1-t3,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d1-t4,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r38,daily,faridabad-faridabad-ci-r38-38d1-t5,544: RK Puram Sector 1 -> Badarpur Border
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d0-t1,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d0-t2,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d0-t3,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d0-t4,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d0-t5,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d1-t1,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d1-t2,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d1-t3,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d1-t4,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r39,daily,faridabad-faridabad-ci-r39-39d1-t5,522: Indrapuri (Krishi Kunj) -> Ambedkar Nagar Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d0-t1,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d0-t2,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d0-t3,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d0-t4,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d0-t5,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d1-t1,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d1-t2,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d1-t3,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d1-t4,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r40,daily,faridabad-faridabad-ci-r40-40d1-t5,521: Ambedkar Nagar Sector 4 -> Karampura Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d0-t1,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d0-t2,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d0-t3,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d0-t4,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d0-t5,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d1-t1,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d1-t2,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d1-t3,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d1-t4,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r41,daily,faridabad-faridabad-ci-r41-41d1-t5,480: DDA Flats Kalkaji -> Kendriya Terminal
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d0-t1,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d0-t2,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d0-t3,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d0-t4,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d0-t5,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d1-t1,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d1-t2,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d1-t3,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d1-t4,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r42,daily,faridabad-faridabad-ci-r42-42d1-t5,479: Badarpur Border -> Punjabi Bagh
faridabad-faridabad-ci-r43,daily,faridabad-faridabad-ci-r43-43d0-t1,469: Ambedkar Nagar Terminal -> Anand Vihar ISBT
